year,region,week,production_tons
2018,Interior Total,30,2648996
2018,Kentucky Total,30,740299
2018,Louisiana,30,39106
2018,Maryland,30,21141
2018,Mississippi,30,65764
2018,Missouri,30,4920
2018,Montana,30,730127
2018,New Mexico,30,232359
2018,North Dakota,30,604414
2018,Northern (WV),30,863426
2018,Ohio,30,183426
2018,Oklahoma,30,18400
2018,Pennsylvania Total,30,890372
2018,Southern (WV),30,935867
2018,Tennessee,30,4426
2018,Texas,30,506874
2018,U.S. Total,30,14859727
2018,Utah,30,265840
2018,Virginia,30,246040
2018,West Virginia Total,30,1799293
2018,West of Mississippi River,30,9041431
2018,Western (KY),30,424739
2018,Western Total,30,8472131
2018,Wyoming,30,6216845
2018,Alabama,31,295991
2018,Alaska,31,15346
2018,Anthracite,31,37812
2018,Anthracite (PA),31,37812
2018,Appalachian Total,31,3975580
2018,Arizona,31,139574
2018,Bituminous (PA),31,909001
2018,Bituminous and Lignite,31,15763825
2018,Colorado,31,294407
2018,East of Mississippi River,31,6187095
2018,Eastern (KY),31,335560
2018,Illinois,31,1006214
2018,Indiana,31,683714
2018,Interior Total,31,2816903
2018,Kentucky Total,31,787220
2018,Louisiana,31,41586
2018,Maryland,31,22481
2018,Mississippi,31,69927
2018,Missouri,31,5234
2018,Montana,31,776406
2018,New Mexico,31,247087
2018,North Dakota,31,642727
2018,Northern (WV),31,918155
2018,Ohio,31,195048
2018,Oklahoma,31,19568
2018,Pennsylvania Total,31,946813
2018,Southern (WV),31,995188
2018,Tennessee,31,4705
2018,Texas,31,539000
2018,U.S. Total,31,15801637
2018,Utah,31,282693
2018,Virginia,31,261639
2018,West Virginia Total,31,1913343
2018,West of Mississippi River,31,9614542
2018,Western (KY),31,451660
2018,Western Total,31,9009154
2018,Wyoming,31,6610914
2018,Alabama,32,287492
2018,Alaska,32,14907
2018,Anthracite,32,36726
2018,Anthracite (PA),32,36726
2018,Appalachian Total,32,3861460
2018,Arizona,32,135568
2018,Bituminous (PA),32,882907
2018,Bituminous and Lignite,32,15311310
2018,Colorado,32,285954
2018,East of Mississippi River,32,6009493
2018,Eastern (KY),32,325928
2018,Illinois,32,977331
2018,Indiana,32,664088
2018,Interior Total,32,2736044
2018,Kentucky Total,32,764622
2018,Louisiana,32,40393
2018,Maryland,32,21840
2018,Mississippi,32,67920
2018,Missouri,32,5081
2018,Montana,32,754120
2018,New Mexico,32,239995
2018,North Dakota,32,624279
2018,Northern (WV),32,891800
2018,Ohio,32,189453
2018,Oklahoma,32,19011
2018,Pennsylvania Total,32,919633
2018,Southern (WV),32,966620
2018,Tennessee,32,4567
2018,Texas,32,523526
2018,U.S. Total,32,15348036
2018,Utah,32,274574
2018,Virginia,32,254127
2018,West Virginia Total,32,1858420
2018,West of Mississippi River,32,9338543
2018,Western (KY),32,438694
2018,Western Total,32,8750532
2018,Wyoming,32,6421135
2018,Alabama,33,295746
2018,Alaska,33,15333
2018,Anthracite,33,37781
2018,Anthracite (PA),33,37781
2018,Appalachian Total,33,3972347
2018,Arizona,33,139460
2018,Bituminous (PA),33,908260
2018,Bituminous and Lignite,33,15750998
2018,Colorado,33,294167
2018,East of Mississippi River,33,6182066
2018,Eastern (KY),33,335292
2018,Illinois,33,1005394
2018,Indiana,33,683159
2018,Interior Total,33,2814618
2018,Kentucky Total,33,786585
2018,Louisiana,33,41552
2018,Maryland,33,22462
2018,Mississippi,33,69873
2018,Missouri,33,5227
2018,Montana,33,775774
2018,New Mexico,33,246887
2018,North Dakota,33,642200
2018,Northern (WV),33,917407
2018,Ohio,33,194893
2018,Oklahoma,33,19554
2018,Pennsylvania Total,33,946041
2018,Southern (WV),33,994380
2018,Tennessee,33,4700
2018,Texas,33,538566
2018,U.S. Total,33,15788779
2018,Utah,33,282460
2018,Virginia,33,261426
2018,West Virginia Total,33,1911787
2018,West of Mississippi River,33,9606713
2018,Western (KY),33,451293
2018,Western Total,33,9001814
2018,Wyoming,33,6605533
2018,Alabama,34,289567
2018,Alaska,34,15014
2018,Anthracite,34,36987
2018,Anthracite (PA),34,36987
2018,Appalachian Total,34,3889350
2018,Arizona,34,136548
2018,Bituminous (PA),34,889287
2018,Bituminous and Lignite,34,15421940
2018,Colorado,34,288026
2018,East of Mississippi River,34,6052909
2018,Eastern (KY),34,328286
2018,Illinois,34,984392
2018,Indiana,34,668887
2018,Interior Total,34,2755813
2018,Kentucky Total,34,770153
2018,Louisiana,34,40681
2018,Maryland,34,21994
2018,Mississippi,34,68413
2018,Missouri,34,5120
2018,Montana,34,759566
2018,New Mexico,34,241728
2018,North Dakota,34,628787
2018,Northern (WV),34,898241
2018,Ohio,34,190821
2018,Oklahoma,34,19146
2018,Pennsylvania Total,34,926274
2018,Southern (WV),34,973607
2018,Tennessee,34,4600
2018,Texas,34,527307
2018,U.S. Total,34,15458927
2018,Utah,34,276561
2018,Virginia,34,255960
2018,West Virginia Total,34,1871848
2018,West of Mississippi River,34,9406018
2018,Western (KY),34,441867
2018,Western Total,34,8813764
2018,Wyoming,34,6467534
2018,Alabama,35,292055
2018,Alaska,35,15141
2018,Anthracite,35,37306
2018,Anthracite (PA),35,37306
2018,Appalachian Total,35,3922761
2018,Arizona,35,137719
2018,Bituminous (PA),35,896921
2018,Bituminous and Lignite,35,15554381
2018,Colorado,35,290499
2018,East of Mississippi River,35,6104894
2018,Eastern (KY),35,331100
2018,Illinois,35,992840
2018,Indiana,35,674633
2018,Interior Total,35,2779475
2018,Kentucky Total,35,776760
2018,Louisiana,35,41028
2018,Maryland,35,22187
2018,Mississippi,35,69000
2018,Missouri,35,5161
2018,Montana,35,766087
2018,New Mexico,35,243806
2018,North Dakota,35,634187
2018,Northern (WV),35,905959
2018,Ohio,35,192460
2018,Oklahoma,35,19314
2018,Pennsylvania Total,35,934227
2018,Southern (WV),35,981972
2018,Tennessee,35,4640
2018,Texas,35,531839
2018,U.S. Total,35,15591687
2018,Utah,35,278933
2018,Virginia,35,258161
2018,West Virginia Total,35,1887931
2018,West of Mississippi River,35,9486793
2018,Western (KY),35,445660
2018,Western Total,35,8889451
2018,Wyoming,35,6523079
2018,Alabama,36,263940
2018,Alaska,36,13683
2018,Anthracite,36,33716
2018,Anthracite (PA),36,33716
2018,Appalachian Total,36,3545128
2018,Arizona,36,124459
2018,Bituminous (PA),36,810581
2018,Bituminous and Lignite,36,14056991
2018,Colorado,36,262532
2018,East of Mississippi River,36,5517194
2018,Eastern (KY),36,299229
2018,Illinois,36,897263
2018,Indiana,36,609687
2018,Interior Total,36,2511910
2018,Kentucky Total,36,701988
2018,Louisiana,36,37081
2018,Maryland,36,20050
2018,Mississippi,36,62357
2018,Missouri,36,4667
2018,Montana,36,692336
2018,New Mexico,36,220336
2018,North Dakota,36,573133
2018,Northern (WV),36,818741
2018,Ohio,36,173931
2018,Oklahoma,36,17454
2018,Pennsylvania Total,36,844297
2018,Southern (WV),36,887434
2018,Tennessee,36,4198
2018,Texas,36,480642
2018,U.S. Total,36,14090707
2018,Utah,36,252080
2018,Virginia,36,233308
2018,West Virginia Total,36,1706175
2018,West of Mississippi River,36,8573513
2018,Western (KY),36,402759
2018,Western Total,36,8033669
2018,Wyoming,36,5895110
2018,Alabama,37,271367
2018,Alaska,37,14067
2018,Anthracite,37,34662
2018,Anthracite (PA),37,34662
2018,Appalachian Total,37,3644914
2018,Arizona,37,127962
2018,Bituminous (PA),37,833394
2018,Bituminous and Lignite,37,14452705
2018,Colorado,37,269920
2018,East of Mississippi River,37,5672499
2018,Eastern (KY),37,307653
2018,Illinois,37,922526
2018,Indiana,37,626853
2018,Interior Total,37,2582625
2018,Kentucky Total,37,721746
2018,Louisiana,37,38126
2018,Maryland,37,20614
2018,Mississippi,37,64113
2018,Missouri,37,4799
2018,Montana,37,711828
2018,New Mexico,37,226538
2018,North Dakota,37,589267
2018,Northern (WV),37,841788
2018,Ohio,37,178828
2018,Oklahoma,37,17946
2018,Pennsylvania Total,37,868056
2018,Southern (WV),37,912420
2018,Tennessee,37,4314
2018,Texas,37,494169
2018,U.S. Total,37,14487367
2018,Utah,37,259179
2018,Virginia,37,239874
2018,West Virginia Total,37,1754208
2018,West of Mississippi River,37,8814868
2018,Western (KY),37,414093
2018,Western Total,37,8259828
2018,Wyoming,37,6061067
2018,Alabama,38,278753
2018,Alaska,38,14453
2018,Anthracite,38,35607
2018,Anthracite (PA),38,35607
2018,Appalachian Total,38,3744096
2018,Arizona,38,131447
2018,Bituminous (PA),38,856074
2018,Bituminous and Lignite,38,14845952
2018,Colorado,38,277267
2018,East of Mississippi River,38,5826850
2018,Eastern (KY),38,316026
2018,Illinois,38,947626
2018,Indiana,38,643907
2018,Interior Total,38,2652889
2018,Kentucky Total,38,741387
2018,Louisiana,38,39167
2018,Maryland,38,21174
2018,Mississippi,38,65860
2018,Missouri,38,4927
2018,Montana,38,731199
2018,New Mexico,38,232700
2018,North Dakota,38,605300
2018,Northern (WV),38,864695
2018,Ohio,38,183693
2018,Oklahoma,38,18428
2018,Pennsylvania Total,38,891681
2018,Southern (WV),38,937241
2018,Tennessee,38,4433
2018,Texas,38,507613
2018,U.S. Total,38,14881559
2018,Utah,38,266228
2018,Virginia,38,246400
2018,West Virginia Total,38,1801936
2018,West of Mississippi River,38,9054709
2018,Western (KY),38,425361
2018,Western Total,38,8484574
2018,Wyoming,38,6225980
2018,Alabama,39,283686
2018,Alaska,39,14707
2018,Anthracite,39,36240
2018,Anthracite (PA),39,36240
2018,Appalachian Total,39,3810352
2018,Arizona,39,133773
2018,Bituminous (PA),39,871219
2018,Bituminous and Lignite,39,15108620
2018,Colorado,39,282173
2018,East of Mississippi River,39,5929953
2018,Eastern (KY),39,321619
2018,Illinois,39,964388
2018,Indiana,39,655300
2018,Interior Total,39,2699820
2018,Kentucky Total,39,754506
2018,Louisiana,39,39854
2018,Maryland,39,21552
2018,Mississippi,39,67026
2018,Missouri,39,5014
2018,Montana,39,744133
2018,New Mexico,39,236815
2018,North Dakota,39,616013
2018,Northern (WV),39,879995
2018,Ohio,39,186945
2018,Oklahoma,39,18753
2018,Pennsylvania Total,39,907459
2018,Southern (WV),39,953827
2018,Tennessee,39,4507
2018,Texas,39,516598
2018,U.S. Total,39,15144860
2018,Utah,39,270941
2018,Virginia,39,250762
2018,West Virginia Total,39,1833822
2018,West of Mississippi River,39,9214907
2018,Western (KY),39,432887
2018,Western Total,39,8634688
2018,Wyoming,39,6336133
2018,Alabama,40,288354
2018,Alaska,40,21995
2018,Anthracite,40,39898
2018,Anthracite (PA),40,39898
2018,Appalachian Total,40,3922800
2018,Arizona,40,127907
2018,Bituminous (PA),40,948185
2018,Bituminous and Lignite,40,15157846
2018,Colorado,40,265815
2018,East of Mississippi River,40,6106487
2018,Eastern (KY),40,324013
2018,Illinois,40,971354
2018,Indiana,40,708842
2018,Interior Total,40,2675159
2018,Kentucky Total,40,773090
2018,Louisiana,40,25058
2018,Maryland,40,26967
2018,Mississippi,40,54414
2018,Missouri,40,5140
2018,Montana,40,846034
2018,New Mexico,40,304864
2018,North Dakota,40,580731
2018,Northern (WV),40,931692
2018,Ohio,40,192876
2018,Oklahoma,40,8730
2018,Pennsylvania Total,40,988083
2018,Southern (WV),40,910448
2018,Tennessee,40,4379
2018,Texas,40,452544
2018,U.S. Total,40,15197744
2018,Utah,40,270666
2018,Virginia,40,255988
2018,West Virginia Total,40,1842140
2018,West of Mississippi River,40,9091257
2018,Western (KY),40,449077
2018,Western Total,40,8599785
2018,Wyoming,40,6181773
2018,Alabama,41,280667
2018,Alaska,41,22319
2018,Anthracite,41,39226
2018,Anthracite (PA),41,39226
2018,Appalachian Total,41,3824710
2018,Arizona,41,123442
2018,Bituminous (PA),41,931019
2018,Bituminous and Lignite,41,14727957
2018,Colorado,41,256000
2018,East of Mississippi River,41,5953956
2018,Eastern (KY),41,315000
2018,Illinois,41,944300
2018,Indiana,41,695492
2018,Interior Total,41,2594886
2018,Kentucky Total,41,753267
2018,Louisiana,41,22393
2018,Maryland,41,26907
2018,Mississippi,41,51187
2018,Missouri,41,4998
2018,Montana,41,835080
2018,New Mexico,41,305047
2018,North Dakota,41,559367
2018,Northern (WV),41,911679
2018,Ohio,41,188107
2018,Oklahoma,41,7168
2018,Pennsylvania Total,41,970245
2018,Southern (WV),41,878533
2018,Tennessee,41,4253
2018,Texas,41,431081
2018,U.S. Total,41,14767183
2018,Utah,41,262833
2018,Virginia,41,249319
2018,West Virginia Total,41,1790212
2018,West of Mississippi River,41,8813227
2018,Western (KY),41,438267
2018,Western Total,41,8347587
2018,Wyoming,41,5983499
2018,Alabama,42,279420
2018,Alaska,42,22219
2018,Anthracite,42,39052
2018,Anthracite (PA),42,39052
2018,Appalachian Total,42,3807733
2018,Arizona,42,122893
2018,Bituminous (PA),42,926888
2018,Bituminous and Lignite,42,14662602
2018,Colorado,42,254867
2018,East of Mississippi River,42,5927531
2018,Eastern (KY),42,313600
2018,Illinois,42,940112
2018,Indiana,42,692400
2018,Interior Total,42,2583383
2018,Kentucky Total,42,749926
2018,Louisiana,42,22293
2018,Maryland,42,26787
2018,Mississippi,42,50960
2018,Missouri,42,4978
2018,Montana,42,831373
2018,New Mexico,42,303692
2018,North Dakota,42,556881
2018,Northern (WV),42,907633
2018,Ohio,42,187274
2018,Oklahoma,42,7140
2018,Pennsylvania Total,42,965940
2018,Southern (WV),42,874634
2018,Tennessee,42,4233
2018,Texas,42,429174
2018,U.S. Total,42,14701654
2018,Utah,42,261667
2018,Virginia,42,248212
2018,West Virginia Total,42,1782267
2018,West of Mississippi River,42,8774123
2018,Western (KY),42,436326
2018,Western Total,42,8310538
2018,Wyoming,42,5956946
2018,Alabama,43,286079
2018,Alaska,43,22747
2018,Anthracite,43,39980
2018,Anthracite (PA),43,39980
2018,Appalachian Total,43,3898410
2018,Arizona,43,125826
2018,Bituminous (PA),43,948960
2018,Bituminous and Lignite,43,15011742
2018,Colorado,43,260940
2018,East of Mississippi River,43,6068682
2018,Eastern (KY),43,321072
2018,Illinois,43,962499
2018,Indiana,43,708886
2018,Interior Total,43,2644886
2018,Kentucky Total,43,767786
2018,Louisiana,43,22826
2018,Maryland,43,27421
2018,Mississippi,43,52173
2018,Missouri,43,5093
2018,Montana,43,851173
2018,New Mexico,43,310920
2018,North Dakota,43,570146
2018,Northern (WV),43,929245
2018,Ohio,43,191734
2018,Oklahoma,43,7307
2018,Pennsylvania Total,43,988940
2018,Southern (WV),43,895460
2018,Tennessee,43,4333
2018,Texas,43,439388
2018,U.S. Total,43,15051722
2018,Utah,43,267893
2018,Virginia,43,254126
2018,West Virginia Total,43,1824705
2018,West of Mississippi River,43,8983040
2018,Western (KY),43,446714
2018,Western Total,43,8508426
2018,Wyoming,43,6098781
2018,Alabama,44,287453
2018,Alaska,44,22859
2018,Anthracite,44,40173
2018,Anthracite (PA),44,40173
2018,Appalachian Total,44,3917193
2018,Arizona,44,126433
2018,Bituminous (PA),44,953539
2018,Bituminous and Lignite,44,15084097
2018,Colorado,44,262195
2018,East of Mississippi River,44,6097926
2018,Eastern (KY),44,322619
2018,Illinois,44,967134
2018,Indiana,44,712301
2018,Interior Total,44,2657638
2018,Kentucky Total,44,771491
2018,Louisiana,44,22933
2018,Maryland,44,27554
2018,Mississippi,44,52426
2018,Missouri,44,5119
2018,Montana,44,855274
2018,New Mexico,44,312420
2018,North Dakota,44,572893
2018,Northern (WV),44,933720
2018,Ohio,44,192660
2018,Oklahoma,44,7341
2018,Pennsylvania Total,44,993712
2018,Southern (WV),44,899774
2018,Tennessee,44,4354
2018,Texas,44,441512
2018,U.S. Total,44,15124270
2018,Utah,44,269186
2018,Virginia,44,255347
2018,West Virginia Total,44,1833494
2018,West of Mississippi River,44,9026344
2018,Western (KY),44,448872
2018,Western Total,44,8549439
2018,Wyoming,44,6128179
2018,Alabama,45,274875
2018,Alaska,45,21859
2018,Anthracite,45,38414
2018,Anthracite (PA),45,38414
2018,Appalachian Total,45,3745839
2018,Arizona,45,120900
2018,Bituminous (PA),45,911825
2018,Bituminous and Lignite,45,14424246
2018,Colorado,45,250727
2018,East of Mississippi River,45,5831181
2018,Eastern (KY),45,308500
2018,Illinois,45,924828
2018,Indiana,45,681147
2018,Interior Total,45,2541388
2018,Kentucky Total,45,737734
2018,Louisiana,45,21932
2018,Maryland,45,26349
2018,Mississippi,45,50133
2018,Missouri,45,4898
2018,Montana,45,817860
2018,New Mexico,45,298753
2018,North Dakota,45,547827
2018,Northern (WV),45,892880
2018,Ohio,45,184232
2018,Oklahoma,45,7021
2018,Pennsylvania Total,45,950239
2018,Southern (WV),45,860419
2018,Tennessee,45,4166
2018,Texas,45,422195
2018,U.S. Total,45,14462660
2018,Utah,45,257407
2018,Virginia,45,244179
2018,West Virginia Total,45,1753299
2018,West of Mississippi River,45,8631479
2018,Western (KY),45,429234
2018,Western Total,45,8175433
2018,Wyoming,45,5860100
2018,Alabama,46,280167
2018,Alaska,46,22279
2018,Anthracite,46,39154
2018,Anthracite (PA),46,39154
2018,Appalachian Total,46,3817926
2018,Arizona,46,123222
2018,Bituminous (PA),46,929373
2018,Bituminous and Lignite,46,14701853
2018,Colorado,46,255547
2018,East of Mississippi River,46,5943395
2018,Eastern (KY),46,314439
2018,Illinois,46,942627
2018,Indiana,46,694255
2018,Interior Total,46,2590292
2018,Kentucky Total,46,751932
2018,Louisiana,46,22352
2018,Maryland,46,26855
2018,Mississippi,46,51094
2018,Missouri,46,4991
2018,Montana,46,833600
2018,New Mexico,46,304507
2018,North Dakota,46,558374
2018,Northern (WV),46,910065
2018,Ohio,46,187774
2018,Oklahoma,46,7160
2018,Pennsylvania Total,46,968527
2018,Southern (WV),46,876979
2018,Tennessee,46,4246
2018,Texas,46,430320
2018,U.S. Total,46,14741007
2018,Utah,46,262367
2018,Virginia,46,248874
2018,West Virginia Total,46,1787044
2018,West of Mississippi River,46,8797612
2018,Western (KY),46,437493
2018,Western Total,46,8332789
2018,Wyoming,46,5972893
2018,Alabama,47,267035
2018,Alaska,47,21233
2018,Anthracite,47,37315
2018,Anthracite (PA),47,37315
2018,Appalachian Total,47,3638987
2018,Arizona,47,117453
2018,Bituminous (PA),47,885819
2018,Bituminous and Lignite,47,14012823
2018,Colorado,47,243574
2018,East of Mississippi River,47,5664851
2018,Eastern (KY),47,299700
2018,Illinois,47,898447
2018,Indiana,47,661719
2018,Interior Total,47,2468896
2018,Kentucky Total,47,716692
2018,Louisiana,47,21300
2018,Maryland,47,25599
2018,Mississippi,47,48706
2018,Missouri,47,4758
2018,Montana,47,794533
2018,New Mexico,47,290233
2018,North Dakota,47,532202
2018,Northern (WV),47,867412
2018,Ohio,47,178974
2018,Oklahoma,47,6821
2018,Pennsylvania Total,47,923134
2018,Southern (WV),47,835874
2018,Tennessee,47,4046
2018,Texas,47,410153
2018,U.S. Total,47,14050138
2018,Utah,47,250067
2018,Virginia,47,237213
2018,West Virginia Total,47,1703286
2018,West of Mississippi River,47,8385287
2018,Western (KY),47,416992
2018,Western Total,47,7942255
2018,Wyoming,47,5692960
2018,Alabama,48,286186
2018,Alaska,48,22759
2018,Anthracite,48,39993
2018,Anthracite (PA),48,39993
2018,Appalachian Total,48,3899912
2018,Arizona,48,125874
2018,Bituminous (PA),48,949326
2018,Bituminous and Lignite,48,15017548
2018,Colorado,48,261040
2018,East of Mississippi River,48,6071024
2018,Eastern (KY),48,321193
2018,Illinois,48,962872
2018,Indiana,48,709160
2018,Interior Total,48,2645915
2018,Kentucky Total,48,768080
2018,Louisiana,48,22833
2018,Maryland,48,27435
2018,Mississippi,48,52193
2018,Missouri,48,5098
2018,Montana,48,851500
2018,New Mexico,48,311041
2018,North Dakota,48,570365
2018,Northern (WV),48,929605
2018,Ohio,48,191812
2018,Oklahoma,48,7312
2018,Pennsylvania Total,48,989319
2018,Southern (WV),48,895807
2018,Tennessee,48,4334
2018,Texas,48,439560
2018,U.S. Total,48,15057541
2018,Utah,48,267995
2018,Virginia,48,254221
2018,West Virginia Total,48,1825412
2018,West of Mississippi River,48,8986517
2018,Western (KY),48,446887
2018,Western Total,48,8511714
2018,Wyoming,48,6101140
2018,Alabama,49,287919
2018,Alaska,49,22893
2018,Anthracite,49,40240
2018,Anthracite (PA),49,40240
2018,Appalachian Total,49,3923572
2018,Arizona,49,126634
2018,Bituminous (PA),49,955086
2018,Bituminous and Lignite,49,15108651
2018,Colorado,49,262621
2018,East of Mississippi River,49,6107853
2018,Eastern (KY),49,323140
